,id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,condition_code,grade_code,age,renovated,waterfront_coded,view_coded,lon,To_drop_place_ID,To_drop_road,Type_place,city,suburb
133,8929000270,453246.0,3,2.5,2010,2287,2.0,1390,620.0,2014,0.0,98029,47.5517,-121.998,1690,1662,3,8,0,False,0,0,-121.998,219611063.0,Northeast Logan Street,town,Issaquah,
134,2767602356,675000.0,4,3.5,2140,2278,3.0,2140,0.0,2005,0.0,98107,47.6734,-122.38,1540,2285,3,9,10,False,0,0,-122.38,203445281.0,Northwest 61st Street,city,Seattle,Ballard
135,921049315,199000.0,3,1.75,1320,17390,1.0,1320,0.0,1956,0.0,98003,47.3257,-122.296,1550,19265,4,7,58,False,0,0,-122.296,230899594.0,South 308th Lane,town,Federal Way,
136,3655000070,220000.0,4,1.75,2020,7840,1.0,1010,1010.0,1968,0.0,98003,47.3309,-122.299,1750,8140,3,7,46,False,0,0,-122.299,230906287.0,26th Place South,town,Federal Way,
137,4027700812,452000.0,4,2.25,2590,10002,1.0,1340,1250.0,1968,0.0,98028,47.7689,-122.266,1550,10436,4,8,46,False,0,0,-122.266,247628750.0,59th Place Northeast,town,Kenmore,
138,3992700335,382500.0,2,1.0,1190,4440,1.0,1190,0.0,1981,0.0,98125,47.7135,-122.287,1060,5715,3,6,33,False,0,0,-122.287,21524386.0,Northeast 117th Street,city,Seattle,Lake City
139,2767603505,519950.0,3,2.25,1170,1249,3.0,1170,0.0,2014,0.0,98107,47.6722,-122.381,1350,1310,3,8,0,False,0,0,-122.381,155331256.0,Northwest 60th Street,city,Seattle,Ballard
140,4232901525,665000.0,2,1.0,1110,3200,1.0,1110,0.0,1925,0.0,98119,47.6338,-122.358,1170,3600,3,7,89,False,0,0,-122.358,156258401.0,1st Avenue West,city,Seattle,Queen Anne
141,1777500060,527700.0,5,2.5,2820,9375,1.0,1550,1270.0,1968,0.0,98006,47.5707,-122.128,2820,9375,4,8,46,False,0,0,-122.128,293686417.0,Southeast 42nd Place,city,Bellevue,Cougar Hills
142,1432900240,205000.0,3,1.0,1610,8579,1.0,1010,600.0,1962,0.0,98058,47.4563,-122.171,1610,8579,4,7,53,False,0,0,-122.171,231024361.0,Southeast 164th Street,town,Renton,
143,6140100875,420000.0,3,1.0,1060,8097,1.0,940,120.0,1923,0.0,98133,47.7144,-122.351,1560,7940,4,7,92,False,0,0,-122.351,155305446.0,Evanston Avenue North,city,Seattle,Broadview
144,6071600370,500000.0,4,2.25,2030,8517,1.0,1380,650.0,1961,0.0,98006,47.5495,-122.174,2230,8824,4,8,54,False,0,0,-122.174,293695632.0,125th Avenue Southeast,city,Bellevue,
146,809001525,890000.0,4,1.0,2550,4000,2.0,2370,180.0,1905,0.0,98109,47.6354,-122.353,2200,4000,3,8,109,False,0,0,-122.353,157410210.0,2nd Avenue North,city,Seattle,Queen Anne
147,3224079105,430000.0,2,2.5,2420,60984,2.0,2420,0.0,2007,0.0,98027,47.5262,-121.943,1940,193842,3,7,7,False,0,0,-121.943,293727109.0,299th Place Southeast,village,Preston,
148,8075400570,258000.0,5,2.0,2260,12500,1.0,1130,1130.0,1960,0.0,98032,47.3887,-122.286,1360,18000,4,8,54,False,0,0,-122.286,226808649.0,South 239th Street,town,Kent,
149,1994200024,511000.0,3,1.0,1430,3455,1.0,980,450.0,1947,0.0,98103,47.6873,-122.336,1450,4599,3,7,67,False,0,0,-122.336,155933719.0,Wallingford Avenue North,city,Seattle,Maple Leaf
150,3362900810,532170.0,3,2.0,1360,3090,2.0,1360,0.0,1990,0.0,98103,47.6838,-122.353,1500,3090,3,8,24,False,0,0,-122.353,156212715.0,North 76th Street,city,Seattle,Greenwood
151,1324300398,560000.0,3,1.0,1110,5000,1.5,1110,0.0,1947,0.0,98107,47.655,-122.359,1420,5000,3,7,68,False,0,0,-122.359,159390386.0,2nd Avenue Northwest,city,Seattle,Fremont
152,537000445,282950.0,3,1.0,1250,8200,1.0,1250,0.0,1954,0.0,98003,47.3255,-122.304,1680,8633,4,7,61,False,0,0,-122.304,231100604.0,South 308th Street,town,Federal Way,
153,7855801670,2250000.0,4,3.25,5180,19850,2.0,3540,1640.0,2006,0.0,98006,47.562,-122.162,3160,9750,3,12,9,False,0,3,-122.162,293756476.0,Somerset Drive Southeast,city,Bellevue,Somerset
154,7920100045,350000.0,1,1.0,700,5100,1.0,700,0.0,1942,0.0,98115,47.679,-122.3,1010,5100,3,7,72,False,0,0,-122.3,155447442.0,26th Avenue Northeast,city,Seattle,
155,8960000030,215000.0,3,1.0,1180,7669,1.0,1180,0.0,1967,0.0,98058,47.4479,-122.176,1190,7669,4,7,47,False,0,0,-122.176,230939569.0,125th Avenue Southeast,town,Renton,
156,6388930390,650000.0,5,3.5,3960,25245,2.0,2500,1460.0,1996,0.0,98056,47.525,-122.172,2640,13675,3,9,18,False,0,0,-122.172,231526964.0,Southeast 86th Place,village,Newcastle,
157,8731900200,320000.0,4,2.75,2640,7500,1.0,1620,1020.0,1967,0.0,98023,47.3135,-122.369,1980,7875,3,8,47,False,0,0,-122.369,231917109.0,Southwest 322nd Street,town,Federal Way,
158,8029200135,247000.0,3,2.0,1270,7198,1.5,1270,0.0,1916,2013.0,98022,47.2086,-121.996,1160,7198,3,7,98,True,0,0,-121.996,232196959.0,Lafromboise Street,town,Enumclaw,
159,1081200350,320000.0,4,1.75,1760,11180,1.0,1760,0.0,1968,0.0,98059,47.4715,-122.118,1730,11180,4,8,46,False,0,0,-122.118,231848356.0,166th Place Southeast,town,Renton,
160,84000105,255000.0,5,2.25,2060,8632,1.0,1030,1030.0,1962,0.0,98146,47.4877,-122.335,1010,11680,3,7,52,False,0,0,-122.335,236140828.0,Southwest 129th Street,town,Burien,
161,3756500060,438000.0,3,1.75,1780,9660,1.0,1780,0.0,1962,0.0,98034,47.7171,-122.193,1200,9660,3,7,53,False,0,0,-122.193,179550599.0,111th Avenue Northeast,town,Kirkland,Juanita
162,7215720160,900000.0,3,2.5,3400,16603,2.0,3400,0.0,2000,0.0,98075,47.6012,-122.023,3400,12601,3,10,15,False,0,0,-122.023,293747916.0,Southeast 8th Street,town,Sammamish,
163,3574800520,441000.0,3,2.75,1910,7280,1.0,1160,750.0,1979,0.0,98034,47.7319,-122.224,1710,8152,3,7,35,False,0,0,-122.224,179665309.0,88th Avenue Northeast,town,Kirkland,
164,2617300160,420000.0,3,2.0,2020,38332,1.0,1010,1010.0,1975,0.0,98027,47.4582,-122.023,2110,36590,4,7,39,False,0,0,-122.023,232284157.0,239th Avenue Southeast,town,Issaquah,
165,2558660270,370000.0,3,1.75,1580,7000,1.0,1180,400.0,1976,0.0,98034,47.7209,-122.168,1640,7500,3,7,38,False,0,0,-122.168,179688243.0,129th Place Northeast,town,Kirkland,
166,2009000370,269950.0,2,1.75,1340,7250,1.0,700,640.0,1949,0.0,98198,47.408,-122.327,1830,9750,5,5,66,False,0,0,-122.327,231370346.0,Des Moines Creek Trail,village,Normandy Park,
167,1836980160,807100.0,4,2.5,2680,4499,2.0,2680,0.0,1999,0.0,98006,47.565,-122.125,2920,4500,3,9,16,False,0,0,-122.125,293774739.0,Southeast 45th Court,city,Bellevue,Cougar Hills
168,3261020370,653000.0,3,2.5,2680,9750,1.0,1610,1070.0,1979,0.0,98034,47.7028,-122.231,2480,8750,4,8,35,False,0,0,-122.231,179098693.0,Northeast 115th Way,town,Kirkland,
169,1755700060,371500.0,3,2.0,1370,8336,1.0,1370,0.0,1964,0.0,98133,47.7458,-122.331,1770,7288,5,7,50,False,0,0,-122.331,293754981.0,North 161st Street,town,Shoreline,Parkwood
170,4330600435,284000.0,3,1.75,1560,21000,1.0,1560,0.0,1954,0.0,98166,47.4776,-122.337,1070,7920,3,7,61,False,0,0,-122.337,235752929.0,2nd Avenue Southwest,town,Burien,
171,9542800700,272000.0,3,1.75,2160,7140,1.0,1670,490.0,1978,0.0,98023,47.3026,-122.374,1930,7350,4,7,37,False,0,0,-122.374,231177493.0,33rd Place Southwest,town,Federal Way,
172,1999700045,313000.0,3,1.5,1340,7912,1.5,1340,0.0,1955,0.0,98133,47.7658,-122.339,1480,7940,3,7,59,False,0,0,-122.339,293837223.0,Densmore Avenue North,town,Shoreline,Echo Lake
173,1762600070,917500.0,4,2.5,3880,35003,2.0,2570,1310.0,1984,0.0,98033,47.6477,-122.182,3740,35230,3,10,31,False,0,0,-122.182,179589487.0,118th Avenue Northeast,town,Kirkland,
174,1687900520,673000.0,4,2.25,2590,8190,2.0,2590,0.0,1980,0.0,98006,47.5619,-122.125,2260,8335,4,8,34,False,0,0,-122.125,293779481.0,161st Avenue Southeast,city,Bellevue,Cougar Hills
175,7234600798,425000.0,3,2.5,1120,1100,2.0,820,300.0,2008,0.0,98122,47.6106,-122.31,1590,1795,3,8,7,False,0,0,-122.31,157839799.0,17th Avenue,city,Seattle,Central District
176,3881900445,399950.0,5,2.75,1970,5400,1.0,1320,650.0,1986,0.0,98144,47.5868,-122.308,1280,2150,3,7,28,False,0,0,-122.308,157409760.0,19th Avenue South,city,Seattle,Beacon Hill
177,2254502445,385000.0,3,1.0,1220,4800,1.0,1220,0.0,1901,0.0,98122,47.6101,-122.307,1200,4800,3,6,113,False,0,0,-122.307,157479533.0,East Marion Street,city,Seattle,Central District
178,5437810320,269950.0,3,1.5,1950,7560,1.0,1320,630.0,1975,0.0,98022,47.1976,-121.999,1950,8941,4,7,39,False,0,2,-121.999,232219303.0,Harmony Lane,town,Enumclaw,
179,9158100075,330000.0,2,1.0,1350,8220,1.0,1060,290.0,1949,0.0,98177,47.7224,-122.358,1540,8280,3,7,66,False,0,0,-122.358,155421467.0,1st Avenue Northwest,city,Seattle,Broadview
180,3830630310,260000.0,3,2.5,1670,5797,2.0,1670,0.0,1988,0.0,98030,47.3505,-122.179,1670,6183,3,7,26,False,0,0,-122.179,229523816.0,Southeast 280th Court,town,Kent,
181,8123100045,470000.0,4,3.0,2380,5125,1.5,1680,700.0,1925,0.0,98126,47.5384,-122.376,1410,5375,4,7,90,False,0,0,-122.376,209701107.0,35th Avenue Southwest,city,Seattle,Westwood
182,3127200041,589000.0,4,3.0,2440,9600,2.0,2440,0.0,1961,0.0,98034,47.7044,-122.2,2290,9600,5,7,53,False,0,0,-122.2,179180806.0,106th Avenue Northeast,town,Kirkland,Juanita
183,6661200320,163500.0,2,1.5,1050,3419,2.0,1050,0.0,1996,0.0,98038,47.3848,-122.039,1050,3417,3,7,18,False,0,0,-122.039,220434169.0,Southeast 242nd Street,town,Maple Valley,Wilderness Village
184,11510310,835000.0,4,2.75,3130,13412,2.0,2140,990.0,1993,0.0,98052,47.6993,-122.102,2260,9984,3,9,21,False,0,0,-122.102,293829350.0,178th Court Northeast,town,Redmond,
185,825059270,1100000.0,5,3.0,4090,12850,1.0,2090,2000.0,1986,0.0,98033,47.6627,-122.188,2540,10270,4,10,28,False,0,2,-122.188,179458851.0,114th Avenue Northeast,town,Kirkland,
186,8731951370,269000.0,4,1.75,1490,10000,1.0,1100,390.0,1969,0.0,98023,47.3099,-122.379,2190,8910,4,8,46,False,0,0,-122.379,231252528.0,36th Avenue Southwest,town,Federal Way,
187,1954440060,560000.0,3,2.5,1900,8744,2.0,1900,0.0,1987,0.0,98074,47.62,-122.043,2030,8744,3,8,27,False,0,0,-122.043,293822365.0,Northeast 11th Place,town,Sammamish,
188,2264500350,615000.0,4,1.0,1330,2400,1.5,1330,0.0,1901,0.0,98103,47.65,-122.34,1330,4400,4,6,114,False,0,0,-122.34,154425589.0,Ashworth Avenue North,city,Seattle,Fremont
189,1115810060,585188.0,3,2.25,2230,10026,1.0,1430,800.0,1975,0.0,98052,47.6647,-122.153,2230,9340,3,8,39,False,0,0,-122.153,96592195.0,140th Place Northeast,town,Redmond,
190,9477200200,305000.0,3,1.75,1650,9480,1.0,1220,430.0,1977,0.0,98034,47.726000000000006,-122.191,1540,8400,3,7,37,False,0,0,-122.191,179639306.0,113th Avenue Northeast,town,Kirkland,Oskams Corner
191,1432600560,166950.0,3,1.0,1190,8820,1.0,1190,0.0,1959,0.0,98058,47.4616,-122.184,1230,7980,3,6,55,False,0,0,-122.184,230873118.0,118th Avenue Southeast,town,Renton,
192,2287000060,799000.0,3,2.5,2140,9897,1.0,2140,0.0,1959,0.0,98040,47.5505,-122.219,2680,10083,4,8,55,False,0,0,-122.219,293692150.0,Southeast 58th Street,town,Mercer Island,
193,3663500060,400000.0,3,2.5,2180,7508,1.0,1420,760.0,1962,0.0,98133,47.7606,-122.336,1900,7818,4,7,52,False,0,0,-122.336,293831026.0,Burke Avenue North,town,Shoreline,
194,3996900125,230000.0,3,1.0,1060,10228,1.0,1060,0.0,1948,0.0,98155,47.7481,-122.3,1570,10228,3,7,66,False,0,0,-122.3,293715799.0,27th Avenue Northeast,town,Shoreline,
195,7796450200,256883.0,3,2.5,1690,5025,2.0,1690,0.0,2003,0.0,98023,47.2779,-122.347,2550,5001,3,8,11,False,0,0,-122.347,231328381.0,Southwest 361st Street,town,Federal Way,
196,7549802535,423000.0,4,2.0,1970,6480,1.5,1130,840.0,1920,0.0,98108,47.5511,-122.312,1500,6480,5,7,94,False,0,0,-122.312,157703044.0,16th Avenue South,city,Seattle,Georgetown
197,3278600320,465000.0,3,2.5,2150,4084,2.0,2150,0.0,2007,0.0,98126,47.5488,-122.372,1750,2385,3,8,7,False,0,0,-122.372,158760245.0,31st Avenue Southwest,city,Seattle,Delridge
198,2824079053,440000.0,3,2.5,1910,66211,2.0,1910,0.0,1997,0.0,98024,47.5385,-121.911,2330,67268,3,7,18,False,0,0,-121.911,232082213.0,Preston Fall City Road Southeast,village,Preston,
199,1222069094,385000.0,3,1.75,1350,155073,1.0,1350,0.0,1969,0.0,98038,47.4058,-121.994,1560,50965,4,7,45,False,0,0,-121.994,232678050.0,260th Avenue Southeast,town,Maple Valley,
200,3542300060,210000.0,3,1.0,860,11725,1.0,860,0.0,1943,0.0,98056,47.5093,-122.184,1300,9514,4,6,72,False,0,0,-122.184,321270143.0,Northeast 20th Street,town,Renton,
201,2222059065,297000.0,3,2.5,1940,14952,2.0,1940,0.0,1994,0.0,98042,47.3777,-122.165,2030,10450,3,8,20,False,0,0,-122.165,229900014.0,132nd Avenue Southeast,town,Kent,
202,7551300060,470000.0,3,1.0,1010,5000,1.0,1010,0.0,1952,0.0,98107,47.675,-122.394,1680,5000,3,7,62,False,0,0,-122.394,154423349.0,Northwest 64th Street,city,Seattle,Ballard
203,100600550,226500.0,3,1.5,1300,7370,1.0,900,400.0,1976,0.0,98023,47.3025,-122.37,1430,7500,4,7,38,False,0,0,-122.37,231187397.0,28th Place Southwest,town,Federal Way,
204,3211100860,274250.0,3,1.0,910,8450,1.0,910,0.0,1962,0.0,98059,47.4787,-122.158,1400,8040,4,6,53,False,0,0,-122.158,230003720.0,Southeast 4th Place,town,Renton,
205,3456000310,840000.0,4,1.75,2480,11010,1.0,1630,850.0,1966,0.0,98040,47.5378,-122.219,2770,10744,4,9,48,False,0,0,-122.219,293824445.0,Southeast 72nd Place,town,Mercer Island,
206,9526600140,677900.0,3,2.5,2440,4587,2.0,2440,0.0,2010,0.0,98052,47.7073,-122.114,2750,4587,3,8,4,False,0,0,-122.114,293741118.0,Northeast 120th Street,town,Redmond,
207,7465900060,425000.0,3,1.0,1010,5864,1.0,1010,0.0,1915,0.0,98116,47.5733,-122.381,1290,5000,3,7,100,False,0,0,-122.381,159571818.0,Southwest Hinds Street,city,Seattle,West Seattle
208,1222000055,180250.0,2,0.75,900,9600,1.0,900,0.0,1941,0.0,98166,47.4604,-122.339,1250,14280,3,6,73,False,0,0,-122.339,228033166.0,4th Avenue Southwest,town,Burien,
209,6300000550,464000.0,6,3.0,2300,3404,2.0,1600,700.0,1920,1994.0,98133,47.7067,-122.343,1560,1312,3,7,94,True,0,0,-122.343,155361102.0,Midvale Avenue North,city,Seattle,
210,2310030510,320000.0,4,2.25,1550,7579,2.0,1550,0.0,1993,0.0,98038,47.354,-122.047,1630,6397,3,8,22,False,0,0,-122.047,219419611.0,221st Avenue Southeast,town,Maple Valley,Cherokee Bay Park
211,1025049114,625504.0,3,2.25,1270,1566,2.0,1060,210.0,2014,0.0,98105,47.6647,-122.284,1160,1327,3,8,0,False,0,0,-122.284,172495120.0,41st Avenue Northeast,city,Seattle,
212,8677300550,592500.0,4,2.5,2240,12032,1.0,2240,0.0,1983,0.0,98074,47.6143,-122.017,2520,12368,3,9,31,False,0,0,-122.017,293727145.0,Northeast 5th Place,town,Sammamish,
213,4014400292,465000.0,3,2.5,2714,17936,2.0,2714,0.0,2005,0.0,98001,47.3185,-122.275,2590,18386,3,9,10,False,0,0,-122.275,231476414.0,47th Court South,town,Auburn,West Hill
214,1102000196,477000.0,4,2.75,1720,6270,2.0,1720,0.0,1978,0.0,98118,47.5458,-122.268,2130,8700,3,8,36,False,0,0,-122.268,181906744.0,South Graham Street,city,Seattle,Rainier Valley
215,257000138,280000.0,2,1.0,850,16400,1.0,850,0.0,1923,0.0,98168,47.4889,-122.299,1100,14459,3,6,92,False,0,0,-122.299,235726941.0,South 128th Street,town,Burien,Boulevard Park
216,46100204,1510000.0,5,3.0,3300,33474,1.0,1870,1430.0,1957,1991.0,98040,47.5673,-122.21,3836,20953,3,9,58,True,0,3,-122.21,139643581.0,Ferncroft Road,town,Mercer Island,
217,1909600046,445838.0,3,2.5,2250,5692,2.0,2250,0.0,2000,0.0,98146,47.5133,-122.379,1320,5390,3,8,14,False,0,0,-122.379,158887246.0,37th Avenue Southwest,city,Seattle,Arbor Heights
218,1250202145,1070000.0,2,2.25,3900,14864,1.0,1950,1950.0,1947,0.0,98144,47.5884,-122.291,2580,5184,3,8,67,False,0,3,-122.291,156123359.0,32nd Avenue South,city,Seattle,Mount Baker
219,7611200125,467000.0,2,1.5,1320,10800,1.0,1320,0.0,1947,0.0,98177,47.7145,-122.367,2120,12040,4,8,67,False,0,0,-122.367,155034774.0,Northwest 118th Street,city,Seattle,Broadview
220,5611500140,686000.0,4,2.5,2760,6440,2.0,2760,0.0,1999,0.0,98075,47.5836,-122.026,3070,8127,3,10,15,False,0,0,-122.026,175631784.0,Southeast 28th Court,town,Sammamish,
221,7138000260,279950.0,3,2.0,1750,9750,1.0,1350,400.0,1961,0.0,98198,47.398,-122.299,1900,10125,3,7,53,False,0,0,-122.299,174671992.0,South 227th Place,town,Des Moines,
222,626059335,527000.0,4,2.25,2330,19436,2.0,2330,0.0,1987,0.0,98011,47.7663,-122.215,1910,10055,3,8,27,False,0,0,-122.215,232329065.0,Northeast 191st Street,town,Bothell,
223,1922059282,325000.0,3,2.25,2220,16020,1.0,1780,440.0,1966,0.0,98030,47.3758,-122.217,2080,9583,4,8,48,False,0,0,-122.217,229709454.0,East Chicago Street,town,Kent,
224,705700390,328000.0,3,2.25,2020,8379,2.0,2020,0.0,1994,0.0,98038,47.3828,-122.023,2020,8031,3,7,20,False,0,0,-122.023,219722809.0,Southeast 245th Street,town,Maple Valley,
225,7454001200,390000.0,3,2.25,1250,7500,1.0,1250,0.0,1942,0.0,98146,47.5123,-122.373,1280,7392,5,7,72,False,0,0,-122.373,158489025.0,32nd Place Southwest,city,Seattle,Arbor Heights
226,8682281200,479950.0,2,2.0,1510,6516,1.0,1510,0.0,2005,0.0,98053,47.7076,-122.013,1640,6009,3,8,10,False,0,0,-122.013,293718431.0,Big Leaf Way NE,town,Union Hill-Novelty Hill,Trilogy
227,7972000200,264950.0,4,2.25,1720,9753,1.0,1120,600.0,1978,0.0,98023,47.2922,-122.371,1510,9753,4,7,36,False,0,0,-122.371,231690792.0,30th Avenue Southwest,town,Federal Way,
228,722059070,235000.0,3,1.0,1430,15246,1.0,980,450.0,1961,0.0,98031,47.4075,-122.214,1960,13068,4,7,54,False,0,0,-122.214,230997760.0,94th Place South,town,Kent,
229,7202340400,516500.0,3,2.5,1480,4729,2.0,1480,0.0,2004,0.0,98053,47.6794,-122.034,2250,4729,3,7,11,False,0,0,-122.034,171073812.0,229th Drive Northeast,town,Union Hill-Novelty Hill,Redmond Ridge
230,8096000060,655000.0,2,1.75,1450,15798,2.0,1230,220.0,1915,1978.0,98166,47.4497,-122.375,2030,13193,3,7,100,True,1,4,-122.375,235724030.0,Southwest 172nd Street,town,Burien,
231,2424000060,500000.0,4,2.75,2280,15347,1.0,2280,0.0,1960,0.0,98059,47.5218,-122.164,2280,15347,5,7,54,False,0,0,-122.164,231526227.0,132nd Place Southeast,village,Newcastle,
232,9264902050,315000.0,6,2.75,2940,7350,1.0,1780,1160.0,1978,0.0,98023,47.3103,-122.339,2120,8236,3,8,36,False,0,0,-122.339,231149938.0,Southwest 325th Place,town,Federal Way,
233,943100260,213000.0,2,1.0,1000,10200,1.0,1000,0.0,1961,0.0,98024,47.5687,-121.899,1150,13702,3,6,53,False,0,0,-121.899,293844109.0,Southeast 42nd Street,village,Fall City,
234,3677400445,475000.0,3,1.5,2480,5280,1.5,1620,860.0,1947,0.0,98108,47.5575,-122.303,2090,4800,5,7,67,False,0,0,-122.303,157386227.0,24th Avenue South,city,Seattle,Rainier Vista
235,1762600320,1030000.0,5,4.0,3760,28040,2.0,3760,0.0,1983,0.0,98033,47.6489,-122.183,3430,35096,3,10,31,False,0,0,-122.183,179890931.0,118th Avenue Northeast,town,Kirkland,
237,7228500560,410000.0,4,1.0,1970,4740,1.5,1670,300.0,1904,2005.0,98122,47.6136,-122.303,1510,4740,3,7,111,True,0,0,-122.303,157548941.0,23rd Avenue,city,Seattle,Madison Valley
239,5152100060,472000.0,6,2.5,4410,14034,1.0,2350,2060.0,1965,0.0,98003,47.3376,-122.324,2600,13988,4,9,49,False,0,2,-122.324,230896607.0,South 295th Place,town,Federal Way,
240,3584000310,225000.0,3,1.75,1430,8505,1.0,1430,0.0,1968,0.0,98003,47.3173,-122.319,1190,8640,4,7,46,False,0,0,-122.319,230853801.0,South 317th Street,town,Federal Way,
241,8150100045,210000.0,2,1.0,830,6000,1.0,830,0.0,1940,0.0,98126,47.5308,-122.376,830,4960,3,6,74,False,0,0,-122.376,160437049.0,35th Avenue Southwest,city,Seattle,Westwood
242,1868901275,455000.0,2,1.0,1430,5000,1.5,1430,0.0,1925,0.0,98115,47.6727,-122.299,1450,3750,2,7,90,False,0,0,-122.299,272249152.0,27th Avenue Northeast,city,Seattle,University District
243,6131600075,225000.0,3,1.0,1300,8316,1.0,1300,0.0,1954,0.0,98002,47.3221,-122.216,1260,8316,4,6,61,False,0,0,-122.216,231733162.0,16th Street Northeast,town,Auburn,Rivers Bend
244,9468200125,480000.0,2,1.0,1030,3060,1.0,790,240.0,1918,0.0,98103,47.6779,-122.353,1390,3060,4,7,96,False,0,2,-122.353,156008362.0,Dayton Avenue North,city,Seattle,Phinney Ridge
245,8029510030,363000.0,3,2.5,2740,11872,2.0,2740,0.0,1990,0.0,98023,47.3076,-122.395,2570,10377,3,9,25,False,0,0,-122.395,232656646.0,49th Avenue Southwest,town,Federal Way,
246,2025069065,2400000.0,4,2.5,3650,8354,1.0,1830,1820.0,2000,0.0,98074,47.6338,-122.072,3120,18841,3,9,14,False,1,4,-122.072,158713244.0,East Lake Sammamish Trail,town,Sammamish,Adelaide
247,7899800890,181000.0,2,1.5,720,5120,1.0,720,0.0,1954,0.0,98106,47.5218,-122.357,1150,2566,3,6,61,False,0,0,-122.357,220921306.0,17th Avenue Southwest,city,Seattle,
248,3021059276,250000.0,4,2.0,2010,7312,1.0,2010,0.0,1976,0.0,98002,47.2785,-122.213,2010,7650,4,7,39,False,0,0,-122.213,66501269.0,M Place Southeast,town,Auburn,Forrest Villa
249,3797001895,481000.0,3,1.75,1560,3000,1.0,770,790.0,1918,0.0,98103,47.6846,-122.345,1390,3000,4,6,97,False,0,0,-122.345,156221822.0,North 77th Street,city,Seattle,Greenwood
250,3832710960,260000.0,3,2.0,1810,7209,1.0,1240,570.0,1978,0.0,98032,47.3656,-122.278,1750,7209,4,7,36,False,0,0,-122.278,231235404.0,South 263rd Street,town,Kent,
251,1310430400,455000.0,4,2.5,3360,7685,2.0,3360,0.0,2001,0.0,98058,47.4369,-122.111,3060,6567,3,9,13,False,0,0,-122.111,231734367.0,172nd Court Southeast,town,Renton,
253,1105000588,349500.0,3,1.0,1400,3538,1.0,800,600.0,1953,0.0,98118,47.5405,-122.27,1620,6331,3,7,62,False,0,0,-122.27,157324204.0,51st Avenue South,city,Seattle,
254,3830630060,245000.0,3,2.5,1730,7442,2.0,1730,0.0,1987,0.0,98030,47.3507,-122.178,1630,6458,3,7,27,False,0,0,-122.178,229613003.0,122nd Place Southeast,town,Kent,
255,5101404898,592500.0,2,2.0,1420,9191,1.5,1420,0.0,1928,0.0,98115,47.6979,-122.32,1420,6816,5,7,86,False,0,2,-122.32,155960879.0,Northeast 95th Street,city,Seattle,Maple Leaf
256,7972601890,385000.0,4,1.75,2360,7620,1.0,1180,1180.0,1955,0.0,98106,47.5278,-122.345,1910,7620,4,7,59,False,0,0,-122.345,158450330.0,8th Avenue Southwest,city,Seattle,
257,5127001620,315000.0,3,1.75,1580,11455,1.0,1200,380.0,1974,0.0,98059,47.4756,-122.147,1550,10650,4,7,41,False,0,0,-122.147,231559298.0,Southeast 142nd Street,town,Renton,Maplewood Heights
259,1873100060,693000.0,4,2.5,2460,4425,2.0,2460,0.0,2006,0.0,98052,47.7048,-122.109,2990,5659,3,8,8,False,0,0,-122.109,260527961.0,Northeast 117th Street,town,Redmond,
260,8722101360,780000.0,3,1.0,1660,4400,1.5,1460,200.0,1911,0.0,98112,47.6362,-122.302,1660,4400,3,8,103,False,0,0,-122.302,154462442.0,23rd Avenue East,city,Seattle,Washington Park
261,8644000060,237000.0,3,1.75,1270,8470,1.0,1270,0.0,1960,0.0,98198,47.4207,-122.29,1600,8470,4,7,54,False,0,0,-122.29,231349226.0,South 203rd Street,city,SeaTac,
262,3325069129,525000.0,3,2.25,2100,40510,2.0,1320,780.0,1979,0.0,98074,47.6154,-122.047,2380,33450,3,10,35,False,0,0,-122.047,293758582.0,219th Avenue Northeast,town,Sammamish,
263,1400300055,425000.0,2,1.0,770,5040,1.0,770,0.0,1930,0.0,98144,47.5964,-122.299,1330,2580,3,5,85,False,0,0,-122.299,271167820.0,26th Avenue South,city,Seattle,Leschi
